2020-07-22 22:01:31 

# COVERAGE 
TF	POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
SRR11742864_Androgen	-1000	1.05726552731758	1.02689116924447	1.0876398853907	4996	1.00117503469606	0.955890530532545
SRR11742864_Androgen	-999	1.05614731946214	1.02573101638327	1.08656362254101	4996	1.00062193214154	0.94632848933869
SRR11742864_Androgen	-998	1.05447000767898	1.02410568051426	1.0848343348437	4996	1.00007150102544	0.938227998647481
SRR11742864_Androgen	-997	1.05726552731758	1.02682854887749	1.08770250575767	4996	0.999523736083495	0.931526924019804
SRR11742864_Androgen	-996	1.05391090375126	1.02348734543865	1.08433446206387	4996	0.998978632369272	0.926162971544956
SRR11742864_Androgen	-995	1.05055628018495	1.02022994546002	1.08088261490987	4996	0.998436184407445	0.922073689925037
SRR11742864_Androgen	-994	1.04915852036565	1.01880946274443	1.07950757798687	4996	0.997896387407527	0.919196470648711
SRR11742864_Androgen	-993	1.04831986447407	1.01800740677049	1.07863232217764	4996	0.997359236012294	0.917468550454172
SRR11742864_Androgen	-992	1.05139493607653	1.02099027463767	1.08179959751538	4996	0.996824725075106	0.916827011917948
SRR11742864_Androgen	-991	1.04999717625723	1.01954203079378	1.08045232172068	4996	0.996292849553598	0.917208784865873
SRR11742864_Androgen	-990	1.05195404000425	1.02151117507923	1.08239690492926	4996	0.995763604263795	0.918550647914539
SRR11742864_Androgen	-989	1.05810418320916	1.0275823298505	1.08862603656782	4996	0.995236984119601	0.920789229570036
SRR11742864_Androgen	-988	1.05614731946214	1.02564766595706	1.08664697296723	4996	0.994712983815407	0.923861009844359
SRR11742864_Androgen	-987	1.06117925481162	1.03058018549154	1.0917783241317	4996	0.994191598406445	0.927702321044509
SRR11742864_Androgen	-986	1.05866328713688	1.02795152117775	1.08937505309601	4996	0.99367282257554	0.932249349782632
SRR11742864_Androgen	-985	1.0578246312453	1.02700440412969	1.08864485836091	4996	0.993156651303597	0.937438137685481
SRR11742864_Androgen	-984	1.05810418320916	1.02716924523976	1.08903912117856	4996	0.99264307948089	0.943204583092282
SRR11742864_Androgen	-983	1.05558821553442	1.02463748164265	1.08653894942619	4996	0.992132101839432	0.94948444246144
SRR11742864_Androgen	-982	1.05391090375126	1.02300441741623	1.0848173900863	4996	0.991623713291151	0.956213331392963
SRR11742864_Androgen	-981	1.0550291116067	1.02422560994152	1.08583261327189	4996	0.991117908751747	0.963326726139271
SRR11742864_Androgen	-980	1.05474955964284	1.02397866159822	1.08552045768746	4996	0.990614682943632	0.970759965146612
SRR11742864_Androgen	-979	1.05530866357056	1.02435618191428	1.08626114522685	4996	0.990114030885159	0.978448249931236
SRR11742864_Androgen	-978	1.0536313517874	1.02270943706388	1.08455326651092	4996	0.989615947338997	0.986326646971238
SRR11742864_Androgen	-977	1.0536313517874	1.02274366428993	1.08451903928488	4996	0.989120427148313	0.994330088736419
SRR11742864_Androgen	-976	1.05251314393197	1.02163219673237	1.08339409113156	4996	0.988627465222776	1.00239337505873
SRR11742864_Androgen	-975	1.05083583214881	1.02012306244162	1.08154860185599	4996	0.988137056463124	1.01045117456865
SRR11742864_Androgen	-974	1.04999717625723	1.0192654263068	1.08072892620765	4996	0.987649195670215	1.01662053542782
SRR11742864_Androgen	-973	1.24208031243829	0.920475187589429	1.56368543728714	4997	0.987163877589817	1.02268720784661
SRR11742864_Androgen	-972	1.24012384029898	0.919434201048456	1.56081347954951	4997	0.986681097301725	1.02857277801302
SRR11742864_Androgen	-971	1.23760837611988	0.920129429969721	1.55508732227003	4997	0.986200849498669	1.03433870183827
SRR11742864_Androgen	-970	1.23313643980147	0.917046583152189	1.54922629645074	4997	0.985723129139842	1.03966641688582
SRR11742864_Androgen	-969	1.22978248756266	0.914165597836526	1.54539937728879	4997	0.98524793098515	1.044549030741
SRR11742864_Androgen	-968	1.23117996766216	0.916474228803302	1.54588570652102	4997	0.984775249981216	1.0491783894043
SRR11742864_Androgen	-967	1.21748466268703	0.927945525969751	1.50702379940431	4997	0.984305080924616	1.05339342075196
SRR11742864_Androgen	-966	1.21608718258753	0.932505025406906	1.49966933976815	4997	0.983837418769594	1.05718625978498
SRR11742864_Androgen	-965	1.21273323034872	0.931451673960462	1.49401478673698	4997	0.983372258227947	1.06059967899615
SRR11742864_Androgen	-964	1.20770230199051	0.931912556988341	1.48349204699268	4997	0.982909594260908	1.06444299698974
SRR11742864_Androgen	-963	1.2023918776124	0.931175691639589	1.47360806358521	4997	0.982449421798394	1.06769100542274
SRR11742864_Androgen	-962	1.19177102885618	0.926559202852203	1.45698285486015	4997	0.981991735426228	1.07017414293348
SRR11742864_Androgen	-961	1.18366564427906	0.927151306178073	1.44017998238005	4997	0.981536530310389	1.07221601583612
SRR11742864_Androgen	-960	1.17919370796065	0.927721089945079	1.43066632597622	4997	0.98108380113962	1.07367411354127
SRR11742864_Androgen	-959	1.17248580348303	0.923751716156589	1.42121989080948	4997	0.980633542851578	1.07440018100838
SRR11742864_Androgen	-958	1.17388328358254	0.92287318055957	1.42489338660551	4997	0.980185750194637	1.07453272788181
SRR11742864_Androgen	-957	1.17024983532383	0.923359247261389	1.41714042338627	4997	0.979740418198669	1.07389770704634
SRR11742864_Androgen	-956	1.16829336318453	0.930067701510234	1.40651902485882	4997	0.979297541494142	1.07248155644891
SRR11742864_Androgen	-955	1.16326243482631	0.926867114367772	1.39965775528486	4997	0.978857115147143	1.07050405081587
SRR11742864_Androgen	-954	1.1579520104482	0.925673308728173	1.39023071216823	4997	0.978419133943086	1.06771660540554
SRR11742864_Androgen	-953	1.15962898656761	0.92736119034937	1.39189678278584	4997	0.977983592691487	1.06428332583615
SRR11742864_Androgen	-952	1.16130596268701	0.928576094962542	1.39403583041148	4997	0.977550486358902	1.0601061544806
SRR11742864_Androgen	-951	1.16046747462731	0.927288259576782	1.39364668967784	4997	0.977119809665983	1.05528041286693
SRR11742864_Androgen	-950	1.16018797860741	0.93338692547717	1.38698903173765	4997	0.976691557555427	1.04957744735181
SRR11742864_Androgen	-949	1.15096460995069	0.941487618204076	1.3604416016973	4997	0.976265724893486	1.04300870287911
SRR11742864_Androgen	-948	1.14621317761238	0.94628964410791	1.34613671111685	4997	0.975842306487992	1.03549461487107
SRR11742864_Androgen	-947	1.14202073731387	0.948474883220333	1.3355665914074	4997	0.975421297240137	1.03295033483355
SRR11742864_Androgen	-946	1.13866678507506	0.950570287922115	1.32676328222801	4997	0.975002692017717	1.03065185956115
SRR11742864_Androgen	-945	1.14034376119447	0.95495135529232	1.32573616709661	4997	0.974586485631481	1.02838415009622
SRR11742864_Androgen	-944	1.14118224925417	0.957155642669945	1.32520885583839	4997	0.974172672957671	1.02624647563054
