chr1	0.162497416606236
chr10	0.172697360035652
chr11	0.177612397611979
chr12	0.177709923344754
chr13	0.110117430184306
chr14	0.138860455293986
chr15	0.121239025019772
chr16	0.160305745066892
chr17	0.14046157402635
chr18	0.130741173152005
chr19	0.163693243294917
chr2	0.158602292120219
chr20	0.153715431463318
chr21	0.134677189717534
chr22	0.104918341965898
chr3	0.177028960810147
chr4	0.139948294957315
chr5	0.149327862116219
chr6	0.139609453561445
chr7	0.170924271243877
chr8	0.255273546664357
chr9	0.135091725092353
chrM	0.892811877602752
chrX	0.176372095263906
chrY	0.0678064039475075
genome	0.154961000234284
GL000191.1	0.0698937359653491
GL000192.1	0.107483890293262
GL000193.1	0.485555011091265
GL000194.1	0.340948143041432
GL000195.1	0.573227407925816
GL000196.1	0.0668140001027908
GL000197.1	0.0616543375924681
GL000198.1	0.650352444913138
GL000199.1	3.46569810565478
GL000200.1	0.0574117143850082
GL000201.1	0.0788425362399026
GL000202.1	0.0908660199985039
GL000203.1	0.130140274147955
GL000204.1	0.114278686508425
GL000205.1	0.563813091392307
GL000206.1	0.0974366478866369
GL000207.1	0.187705302674801
GL000208.1	1.41707214448316
GL000209.1	0.0190803485603352
GL000210.1	0.106170074416588
GL000211.1	0.172448158687847
GL000212.1	0.296685183401299
GL000213.1	0.100335486699261
GL000214.1	1.21781466474971
GL000215.1	0.0984207018458953
GL000216.1	1.9587565440468
GL000217.1	0.164624830815166
GL000218.1	0.293651138401584
GL000219.1	0.618611814864005
GL000220.1	5.00752153867072
GL000221.1	0.40767839790987
GL000222.1	0.189365357137123
GL000223.1	0.0749438918289878
GL000224.1	1.27289321231211
GL000225.1	1.96667661111979
GL000226.1	31.6456556503198
GL000227.1	0.11131537538754
GL000228.1	0.367216542750929
GL000229.1	0.602772058454276
GL000230.1	0.279920349728777
GL000231.1	0.413203826772804
GL000232.1	0.606563022729509
GL000233.1	0.275723210204393
GL000234.1	0.506451851669093
GL000235.1	0.472413993154261
GL000236.1	0.115443315686555
GL000237.1	0.452351363725554
GL000238.1	0.0763664588497459
GL000239.1	0.453524124881741
GL000240.1	0.358834330956526
GL000241.1	0.535134750427026
GL000242.1	0.0804172506490821
GL000243.1	0.612053252116933
GL000244.1	0.171429286984397
GL000245.1	0.402853946686311
GL000246.1	0.0667557792105677
GL000247.1	0.316292350777003
GL000248.1	0.10048760870658
GL000249.1	0.090748532543764
GL000250.1	0.0137046788496611
GL000251.1	0.0345994084712111
GL000252.1	0.027879600797849
GL000253.1	0.0273738630523206
GL000254.1	0.0252373175145105
GL000255.1	0.0292219140395977
GL000256.1	0.0247165149626656
GL000257.1	0.069307584693086
GL000258.1	0.0581939377497281
GL339449.2	0.0766661624077454
GL339450.1	0.0823590700379205
GL383516.1	0.0658609781815232
GL383517.1	0.0880207489058194
GL383518.1	0.0751045554952614
GL383519.1	0.0732850872419922
GL383520.1	0.0732120497900862
GL383521.1	0.0683311249041077
GL383522.1	0.0751003464678851
GL383523.1	0.0616472730243578
GL383524.1	0.0831292119858363
GL383525.1	0.100671656701966
GL383526.1	0.0978186870056622
GL383527.1	0.0832158311858803
GL383528.1	0.0617565200286028
GL383529.1	0.426511187111129
GL383530.1	0.0716113037208246
GL383531.1	0.0590514184908249
GL383532.1	0.132204332269606
GL383533.1	0.105775397639815
GL383534.2	0.0749855264593105
GL383535.1	0.130195948869955
GL383536.1	0.112235433832081
GL383537.1	0.130311523984944
GL383538.1	0.101458980134332
GL383539.1	0.0604338969740104
GL383540.1	0.0781819960587553
GL383541.1	0.0765503310253027
GL383542.1	0.108025719616205
GL383543.1	0.0445171999429724
GL383544.1	0.0724111607907897
GL383545.1	0.126758677630625
GL383546.1	0.139786056900859
GL383547.1	0.088655307078047
GL383548.1	0.0979745471929899
GL383549.1	0.0992930697659018
GL383550.1	0.103920131459173
GL383551.1	0.0789066780961268
GL383552.1	0.0771483177671198
GL383553.2	0.116965605662179
GL383554.1	0.138776570093111
GL383555.1	0.073366720425544
GL383556.1	0.0831125105215575
GL383557.1	0.0768244267998929
GL383558.1	0.116821029185565
GL383559.2	0.0833126624143633
GL383560.1	0.0959519959272901
GL383561.2	0.61629204329441
GL383562.1	0.0647625738183574
GL383563.2	0.0461664835103844
GL383564.1	0.0807053645860715
