2020-07-23 00:56:21 

# COVERAGE 
TF	POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
SRR11742859_Glucocorticoid	-5000	1.28419408560305	0.993979376243019	1.57440879496307	1000	1.05621992369781	1.04706354966065
SRR11742859_Glucocorticoid	-4999	1.27774084899197	0.991960154062133	1.56352154392182	1000	1.05616929189066	1.04423618207088
SRR11742859_Glucocorticoid	-4998	1.29710055882519	1.02019503113014	1.57400608652024	1000	1.05611871430086	1.04149233703467
SRR11742859_Glucocorticoid	-4997	1.27774084899197	1.00161232750749	1.55386937047645	1000	1.05606819173469	1.0388312278248
SRR11742859_Glucocorticoid	-4996	1.28419408560305	1.00027717161116	1.56811099959493	1000	1.05601772281585	1.03625206966084
SRR11742859_Glucocorticoid	-4995	1.28419408560305	1.00509376055489	1.5632944106512	1000	1.05596730939337	1.03375407441929
SRR11742859_Glucocorticoid	-4994	1.25838113915876	0.987170218572086	1.52959205974544	1000	1.05591695156558	1.03133645554974
SRR11742859_Glucocorticoid	-4993	1.25838113915876	0.980991266044523	1.535771012273	1000	1.05586664683751	1.02899842882847
SRR11742859_Glucocorticoid	-4992	1.26483437576983	0.981677621924018	1.54799112961565	1000	1.05581639765317	1.02673920505537
SRR11742859_Glucocorticoid	-4991	1.25838113915876	0.984681897746191	1.53208038057133	1000	1.05576620223448	1.0245579989486
SRR11742859_Glucocorticoid	-4990	1.27774084899197	1.01936983427323	1.53611186371072	1000	1.0557160615738	1.02245402237327
SRR11742859_Glucocorticoid	-4989	1.25838113915876	0.996928077510051	1.51983420080747	1000	1.05566597511759	1.02042648852755
SRR11742859_Glucocorticoid	-4988	1.25192790254769	0.991039651098568	1.51281615399682	1000	1.05561594294044	1.01847460980688
SRR11742859_Glucocorticoid	-4987	1.25192790254769	0.989312936078253	1.51454286901713	1000	1.05556596549007	1.01659759808823
SRR11742859_Glucocorticoid	-4986	1.25192790254769	0.98462197667802	1.51923382841736	1000	1.05551604321021	1.0147946650858
SRR11742859_Glucocorticoid	-4985	1.19384877304806	0.9311454031117	1.45655214298441	1000	1.05546617347573	1.01306502527432
SRR11742859_Glucocorticoid	-4984	1.19384877304806	0.9311454031117	1.45655214298441	1000	1.05541635945639	1.01140788740417
SRR11742859_Glucocorticoid	-4983	1.2067552462702	0.934078442540165	1.47943205000023	1000	1.0553665990402	1.00982246511911
SRR11742859_Glucocorticoid	-4982	1.21966171949234	0.94343439316997	1.49588904581471	1000	1.05531689275387	1.00830796935962
SRR11742859_Glucocorticoid	-4981	1.21320848288127	0.950100900944004	1.47631606481853	1000	1.05526724114903	1.00686361087602
