2020-07-22 21:54:41 

# COVERAGE 
TF	POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
SRR11742864_Androgen	-5000	1.10062140061453	1.03665735440979	1.16458544681927	1071	1.02657295321844	0.986627750811505
SRR11742864_Androgen	-4999	1.10192545440673	1.03791011509191	1.16594079372154	1071	1.0265370486758	0.986779498277001
SRR11742864_Androgen	-4998	1.08888491648475	1.02531481484446	1.15245501812505	1071	1.02650118611384	0.986931810600869
SRR11742864_Androgen	-4997	1.08888491648475	1.02567870091018	1.15209113205932	1071	1.0264653661042	0.987084642133114
SRR11742864_Androgen	-4996	1.08236464752377	1.01964298287857	1.14508631216897	1071	1.0264295876711	0.987237948706346
SRR11742864_Androgen	-4995	1.08236464752377	1.01920322117649	1.14552607387104	1071	1.02639385212529	0.987391683947761
SRR11742864_Androgen	-4994	1.07454032477058	1.0116986629347	1.13738198660647	1071	1.02635815953617	0.987545802670586
SRR11742864_Androgen	-4993	1.07062816339399	1.00794792324743	1.13330840354056	1071	1.02632250813533	0.987700261451499
SRR11742864_Androgen	-4992	1.06410789443301	1.00118369185892	1.12703209700709	1071	1.02628689965483	0.987855013491613
SRR11742864_Androgen	-4991	1.05628357167982	0.993465424671982	1.11910171868766	1071	1.02625133283455	0.988010014866416
SRR11742864_Androgen	-4990	1.04976330271883	0.987219689487315	1.11230691595035	1071	1.02621580837756	0.988165219754648
SRR11742864_Androgen	-4989	1.06019573305641	0.997655287932689	1.12273617818014	1071	1.02618032589161	0.988320583382856
SRR11742864_Androgen	-4988	1.06280384064081	1.0004495625927	1.12515811868892	1071	1.02614488542948	0.988476060543976
SRR11742864_Androgen	-4987	1.05628357167982	0.994352945421215	1.11821419793843	1071	1.02610948730817	0.988631605769341
SRR11742864_Androgen	-4986	1.05497951788762	0.993178951031079	1.11678008474417	1071	1.02607413184177	0.988787173586398
SRR11742864_Androgen	-4985	1.06410789443301	1.00192115148092	1.12629463738509	1071	1.02603881717112	0.988942720611816
SRR11742864_Androgen	-4984	1.06932410960179	1.00714145344193	1.13150676576166	1071	1.02600354554079	0.989098199500209
SRR11742864_Androgen	-4983	1.06019573305641	0.998099447226133	1.12229201888669	1071	1.02596831545515	0.989253566505215
SRR11742864_Androgen	-4982	1.05497951788762	0.992584634441405	1.11737440133384	1071	1.02593312728707	0.989408776073362
SRR11742864_Androgen	-4981	1.05106735651103	0.989060965093521	1.11307374792854	1071	1.02589798142694	0.989563782627754
SRR11742864_Androgen	-4980	1.04976330271883	0.98803638105253	1.11149022438514	1071	1.02586287771195	0.989718541118767
SRR11742864_Androgen	-4979	1.04715519513444	0.985390812241913	1.10891957802697	1071	1.02582781520899	0.989873007234236
SRR11742864_Androgen	-4978	1.04976330271883	0.98803638105253	1.11149022438514	1071	1.02579279451421	0.990027135180249
SRR11742864_Androgen	-4977	1.04585114134224	0.983918984962092	1.10778329772239	1071	1.02575781647198	0.990180878917217
SRR11742864_Androgen	-4976	1.04976330271883	0.98781257923979	1.11171402619788	1071	1.0257228799344	0.990334194321936
SRR11742864_Androgen	-4975	1.04976330271883	0.987293492978494	1.11223311245918	1071	1.02568798566892	0.990487035417257
SRR11742864_Androgen	-4974	1.04454708755005	0.982596433600316	1.10649774149978	1071	1.0256531319198	0.990639358655001
SRR11742864_Androgen	-4973	1.04193897996565	0.979877178756431	1.10400078117487	1071	1.0256183207045	0.990791116838632
SRR11742864_Androgen	-4972	1.04715519513444	0.985092769284872	1.10921762098401	1071	1.02558355210586	0.990942264632489
SRR11742864_Androgen	-4971	1.04715519513444	0.98561529171466	1.10869509855422	1071	1.02554882409297	0.991092758737698
SRR11742864_Androgen	-4970	1.05237141030323	0.990532869588644	1.11420995101782	1071	1.0255141386023	0.991242552016517
SRR11742864_Androgen	-4969	1.05367546409543	0.991855872555699	1.11549505563515	1071	1.02547949416951	0.991391600611269
SRR11742864_Androgen	-4968	1.04454708755005	0.982895016890897	1.10619915820919	1071	1.02544489184696	0.99153985822612
SRR11742864_Androgen	-4967	1.03933087238126	0.977530514619697	1.10113123014282	1071	1.02541033116039	0.991687280034741
SRR11742864_Androgen	-4966	1.03802681858906	0.976657656022558	1.09939598115556	1071	1.02537581212739	0.991833820729574
SRR11742864_Androgen	-4965	1.04976330271883	0.988260997256199	1.11126560818147	1071	1.02534133448303	0.991979435270496
