2020-07-22 21:54:25 

# COVERAGE 
TF	POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
SRR11742864_Androgen	-1000	0.980648451732377	0.920432864745225	1.04086403871953	1071	1.03054839326861	0.935691571834675
SRR11742864_Androgen	-999	0.97934439794018	0.919497546954341	1.03919124892602	1071	1.03072113897704	0.94161912644708
SRR11742864_Androgen	-998	0.974128182771391	0.914528712262396	1.03372765328039	1071	1.03089240350994	0.947141835980391
SRR11742864_Androgen	-997	0.97934439794018	0.919497546954341	1.03919124892602	1071	1.03106219024237	0.952273168510375
SRR11742864_Androgen	-996	0.981952505524575	0.922214000797224	1.04169101025193	1071	1.03123050245079	0.957026579860653
SRR11742864_Androgen	-995	0.981952505524575	0.922214000797224	1.04169101025193	1071	1.031397343575	0.96141551357647
SRR11742864_Androgen	-994	0.997601151030942	0.936905347890983	1.0582969541709	1071	1.03156271684377	0.96545340148503
SRR11742864_Androgen	-993	0.988472774485561	0.928198201837388	1.04874734713373	1071	1.03172662566019	0.969153663550452
SRR11742864_Androgen	-992	0.97934439794018	0.919420512886048	1.03926828299431	1071	1.03188907336241	0.972529708307117
SRR11742864_Androgen	-991	0.984560613108969	0.924085919560819	1.04503530665712	1071	1.03205006325704	0.975594933039146
SRR11742864_Androgen	-990	0.99368898965435	0.933096744501002	1.0542812348077	1071	1.03220959869381	0.978362723918749
SRR11742864_Androgen	-989	1.01064168895292	0.949054767909402	1.07222860999643	1071	1.03236768299291	0.980846456281745
SRR11742864_Androgen	-988	1.00672952757632	0.945242561958611	1.06821649319404	1071	1.03252431954027	0.983059494743344
SRR11742864_Androgen	-987	1.00412141999193	0.942078777473652	1.06616406251021	1071	1.03267951161385	0.985015193567739
SRR11742864_Androgen	-986	1.00281736619973	0.941281032548413	1.06435369985105	1071	1.0328332626027	0.986726896663385
SRR11742864_Androgen	-985	1.00672952757632	0.944719593450483	1.06873946170216	1071	1.03298557580724	0.988207937975252
SRR11742864_Androgen	-984	1.0158579041217	0.953964777657364	1.07775103058605	1071	1.03313645455506	0.989471641575492
SRR11742864_Androgen	-983	1.01194574274511	0.950225939188563	1.07366554630166	1071	1.03328590222013	0.990531321844499
SRR11742864_Androgen	-982	1.0171619579139	0.954988307498489	1.07933560832932	1071	1.03343392212348	0.991400283764419
SRR11742864_Androgen	-981	1.02629033445928	0.963498043353962	1.0890826255646	1071	1.03358051758532	0.992091823066561
SRR11742864_Androgen	-980	1.03150654962807	0.968563593559017	1.09444950569713	1071	1.03372569198181	0.992619226372843
SRR11742864_Androgen	-979	1.03802681858906	0.974225202566571	1.10182843461155	1071	1.0338694486036	0.992995771526365
SRR11742864_Androgen	-978	1.04324303375785	0.97900764102321	1.10747842649249	1071	1.03401179081509	0.993234727632052
SRR11742864_Androgen	-977	1.04063492617345	0.97600631174463	1.10526354060228	1071	1.03415272195734	0.993349355342294
SRR11742864_Androgen	-976	1.04324303375785	0.978792549190608	1.10769351832509	1071	1.03429224535254	0.993352907043816
SRR11742864_Androgen	-975	1.03411465721247	0.969114943963781	1.09911437046115	1071	1.03443036432566	0.993258627026879
SRR11742864_Androgen	-974	1.03933087238126	0.974045707770003	1.10461603699251	1071	1.03456708222984	0.993788797014546
SRR11742864_Androgen	-973	1.03281060342027	0.968149606018307	1.09747160082223	1071	1.03470240243324	0.994103762466389
SRR11742864_Androgen	-972	1.03281060342027	0.968149606018307	1.09747160082223	1071	1.0348363282109	0.993941417950129
SRR11742864_Androgen	-971	1.04063492617345	0.975863708359453	1.10540614398745	1071	1.03496886294572	0.993629867025011
SRR11742864_Androgen	-970	1.02107411929049	0.957338834751641	1.08480940382935	1071	1.03510000994666	0.993313455250916
SRR11742864_Androgen	-969	1.02107411929049	0.957483761207453	1.08466447737353	1071	1.03522977257754	0.992883558792552
SRR11742864_Androgen	-968	1.02629033445928	0.962550116589947	1.09003055232862	1071	1.03535815415105	0.992898401234395
SRR11742864_Androgen	-967	1.02107411929049	0.958140060168324	1.08400817841266	1071	1.03548515802079	0.992755978313967
SRR11742864_Androgen	-966	1.01064168895292	0.947647634013162	1.07363574389267	1071	1.03561078749777	0.992302847575637
SRR11742864_Androgen	-965	1.00672952757632	0.943686669859325	1.06977238529332	1071	1.03573504595816	0.991849078809352
SRR11742864_Androgen	-964	1.00672952757632	0.94332184630328	1.07013720884937	1071	1.03585793671117	0.991539999172098
SRR11742864_Androgen	-963	1.01064168895292	0.94742831822384	1.07385505968199	1071	1.03597946307489	0.991600021003478
SRR11742864_Androgen	-962	1.00542547378413	0.942586348109785	1.06826459945847	1071	1.03609962845792	0.991582129933666
SRR11742864_Androgen	-961	1.00542547378413	0.94207454083967	1.06877640672858	1071	1.03621843611622	0.991394168617502
SRR11742864_Androgen	-960	1.00933763516072	0.945962229639704	1.07271304068173	1071	1.03633588943107	0.990904486284548
SRR11742864_Androgen	-959	1.01455385032951	0.95080815893758	1.07829954172144	1071	1.03645199171872	0.990616401883206
SRR11742864_Androgen	-958	1.0171619579139	0.953449182317245	1.08087473351056	1071	1.03656674634429	0.990829517674661
SRR11742864_Androgen	-957	1.02237817308269	0.958298674289053	1.08645767187633	1071	1.03668015660071	0.99083662749417
SRR11742864_Androgen	-956	1.02759438825148	0.962794381647232	1.09239439485573	1071	1.03679222588278	0.991256057754001
SRR11742864_Androgen	-955	1.02107411929049	0.956262215282489	1.0858860232985	1071	1.03690295747464	0.992287839291578
SRR11742864_Androgen	-954	1.02759438825148	0.962652154612423	1.09253662189054	1071	1.03701235473167	0.99335312603311
SRR11742864_Androgen	-953	1.03672276479686	0.972113347936984	1.10133218165674	1071	1.03712042100279	0.994513223251197
SRR11742864_Androgen	-952	1.03802681858906	0.973721055266489	1.10233258191163	1071	1.03722715959805	0.99640082516996
SRR11742864_Androgen	-951	1.03541871100466	0.971582065754647	1.09925535625468	1071	1.0373325738882	0.998167565598031
SRR11742864_Androgen	-950	1.03411465721247	0.970622864403006	1.09760645002193	1071	1.03743666718926	0.999949879895136
SRR11742864_Androgen	-949	1.03020249583588	0.966803985999947	1.0936010056718	1071	1.03753944283622	1.00148926227782
SRR11742864_Androgen	-948	1.03281060342027	0.969665614571078	1.09595559226946	1071	1.03764090417808	1.00309429431696
SRR11742864_Androgen	-947	1.04063492617345	0.977669459601544	1.10360039274536	1071	1.03774105454134	1.00462629068787
SRR11742864_Androgen	-946	1.04845924892664	0.985383057533145	1.11153544032013	1071	1.03783989726068	1.00634830395955
SRR11742864_Androgen	-945	1.04976330271883	0.986486388866703	1.11304021657097	1071	1.03793743568414	1.00841163615502
SRR11742864_Androgen	-944	1.05237141030323	0.988840213713831	1.11590260689263	1071	1.03803367314426	1.00992432638236
SRR11742864_Androgen	-943	1.05237141030323	0.988767641805283	1.11597517880118	1071	1.03812861297197	1.01149088855326
SRR11742864_Androgen	-942	1.04845924892664	0.985018425665849	1.11190007218743	1071	1.03822225850189	1.0129511184557
SRR11742864_Androgen	-941	1.04715519513444	0.983550952582664	1.11075943768622	1071	1.03831461308421	1.01401698396954
SRR11742864_Androgen	-940	1.04845924892664	0.984583614930846	1.11233488292243	1071	1.03840568004899	1.01484532883336
SRR11742864_Androgen	-939	1.04976330271883	0.985545615292198	1.11398099014547	1071	1.03849546273589	1.01562896618496
SRR11742864_Androgen	-938	1.05367546409543	0.989368696036646	1.11798223215421	1071	1.0385839644682	1.01656792060648
SRR11742864_Androgen	-937	1.05367546409543	0.988726266550712	1.11862466164014	1071	1.03867118859946	1.01718555173299
SRR11742864_Androgen	-936	1.05758762547202	0.992621916506574	1.12255333443746	1071	1.03875713846689	1.01760617426802
SRR11742864_Androgen	-935	1.0680200558096	1.00256534977799	1.1334747618412	1071	1.03884181739849	1.01797666188145
SRR11742864_Androgen	-934	1.0667160020174	1.00145439582638	1.13197760820842	1071	1.0389252287219	1.01829117517084
SRR11742864_Androgen	-933	1.06019573305641	0.994983118651841	1.12540834746099	1071	1.03900737578533	1.01884199060302
SRR11742864_Androgen	-932	1.0654119482252	1.00055712536966	1.13026677108074	1071	1.03908826193905	1.01935538212944
SRR11742864_Androgen	-931	1.05758762547202	0.992550945295041	1.122624305649	1071	1.03916789049181	1.01997853692503
SRR11742864_Androgen	-930	1.04585114134224	0.980794793785228	1.11090748889926	1071	1.0392462647991	1.02061121478985
SRR11742864_Androgen	-929	1.05106735651103	0.985798820490186	1.11633589253188	1071	1.03932338820181	1.02111070460207
SRR11742864_Androgen	-928	1.05758762547202	0.992906580078917	1.12226867086512	1071	1.03939926401792	1.02169913846575
SRR11742864_Androgen	-927	1.04063492617345	0.976436022439575	1.10483382990733	1071	1.03947389559891	1.02250306904032
SRR11742864_Androgen	-926	1.04454708755005	0.980689663327413	1.10840451177268	1071	1.03954728627905	1.02306464465693
SRR11742864_Androgen	-925	1.04976330271883	0.985402101420658	1.11412450401701	1071	1.03961943938722	1.0234576871926
SRR11742864_Androgen	-924	1.05237141030323	0.987903150734231	1.11683966987223	1071	1.0396903582658	1.02345864834087
SRR11742864_Androgen	-923	1.05889167926422	0.994515020091625	1.12326833843681	1071	1.03976004625479	1.02324751892936
SRR11742864_Androgen	-922	1.05889167926422	0.994515020091625	1.12326833843681	1071	1.039828506697	1.02278824311233
SRR11742864_Androgen	-921	1.05497951788762	0.990834715060754	1.11912432071449	1071	1.03989574291119	1.02228453173926
SRR11742864_Androgen	-920	1.05367546409543	0.989945180856696	1.11740574733416	1071	1.03996175824763	1.02227585427533
SRR11742864_Androgen	-919	1.05497951788762	0.991485282825207	1.11847375295004	1071	1.04002655604369	1.02212881322913
SRR11742864_Androgen	-918	1.05237141030323	0.988912868616384	1.11582995199007	1071	1.04009013962367	1.0216060539287
SRR11742864_Androgen	-917	1.06149978684861	0.997160272982508	1.12583930071471	1071	1.04015251233652	1.02118894909259
SRR11742864_Androgen	-916	1.07193221718619	1.00717177352573	1.13669266084665	1071	1.04021367750394	1.02073332165948
SRR11742864_Androgen	-915	1.07062816339399	1.00663684998425	1.13461947680374	1071	1.04027363848818	1.02010956270644
SRR11742864_Androgen	-914	1.0667160020174	1.00273943165325	1.13069257238155	1071	1.04033239859316	1.01933864106054
SRR11742864_Androgen	-913	1.05758762547202	0.993695944202164	1.12147930674187	1071	1.04038996119472	1.01872328059581
SRR11742864_Androgen	-912	1.06932410960179	1.00553019043697	1.13311802876662	1071	1.04044632959981	1.01828940788724
SRR11742864_Androgen	-911	1.0680200558096	1.00500719980658	1.13103291181261	1071	1.04050150715207	1.01764804188073
SRR11742864_Androgen	-910	1.0654119482252	1.0017053927174	1.12911850373301	1071	1.0405554971887	1.01725939198644
SRR11742864_Androgen	-909	1.0667160020174	1.00317355169322	1.13025845234158	1071	1.04060830305496	1.01712096419265
SRR11742864_Androgen	-908	1.05889167926422	0.99559904272307	1.12218431580536	1071	1.04065992808107	1.01687516572809
SRR11742864_Androgen	-907	1.05758762547202	0.994568344210065	1.12060690673397	1071	1.04071037559946	1.0164165231002
SRR11742864_Androgen	-906	1.05367546409543	0.991114084884807	1.11623684330605	1071	1.04075964895305	1.01633188431988
SRR11742864_Androgen	-905	1.05367546409543	0.991040389290693	1.11631053890016	1071	1.04080775147741	1.01614887435764
SRR11742864_Androgen	-904	1.04585114134224	0.983325919148536	1.10837636353595	1071	1.04085468650038	1.0156882625175
SRR11742864_Androgen	-903	1.04193897996565	0.97958055729821	1.10429740263309	1071	1.04090045737782	1.01539917408237
SRR11742864_Androgen	-902	1.03672276479686	0.974292131809642	1.09915339778408	1071	1.04094506742891	1.01543819397175
SRR11742864_Androgen	-901	1.04063492617345	0.97825833950713	1.10301151283978	1071	1.04098852000543	1.01460654496188
SRR11742864_Androgen	-900	1.03802681858906	0.975245641248662	1.10080799592946	1071	1.04103081843071	1.01379266333092
