2020-07-23 01:16:35 

# COVERAGE 
TF	POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
SRR11742864_Androgen	-1000	0.983235694456097	0.921746576181257	1.04472481273094	1000	1.02696518264934	0.943603122449513
SRR11742864_Androgen	-999	0.98044241123321	0.919349991617715	1.04153483084871	1000	1.02723326098762	0.94871903866397
SRR11742864_Androgen	-998	0.973459203175994	0.912801707423577	1.03411669892841	1000	1.02749934473729	0.953521459843182
SRR11742864_Androgen	-997	0.98044241123321	0.919349991617715	1.04153483084871	1000	1.02776343830338	0.958019709704315
SRR11742864_Androgen	-996	0.98044241123321	0.91943668495838	1.04144813750804	1000	1.02802554593767	0.96222309887795
SRR11742864_Androgen	-995	0.98044241123321	0.91943668495838	1.04144813750804	1000	1.02828567214623	0.966140924738177
SRR11742864_Androgen	-994	0.995805468959087	0.933791522926524	1.05781941499165	1000	1.02854382110633	0.969782472155595
SRR11742864_Androgen	-993	0.986028977678983	0.924489097333395	1.04756885802457	1000	1.02879999726699	0.973157013141744
SRR11742864_Androgen	-992	0.97625248639888	0.915107979942342	1.03739699285542	1000	1.02905420497609	0.976273807403668
SRR11742864_Androgen	-991	0.986028977678983	0.924146045802948	1.04791190955502	1000	1.02930644853207	0.979142102500091
SRR11742864_Androgen	-990	0.995805468959087	0.933791522926524	1.05781941499165	1000	1.02955673230082	0.981771133933059
SRR11742864_Androgen	-989	1.01396180990785	0.950835852733746	1.07708776708195	1000	1.02980506060186	0.984170125456556
SRR11742864_Androgen	-988	1.00837524346208	0.9453419147939	1.07140857213025	1000	1.03005143785812	0.986348289133356
SRR11742864_Androgen	-987	1.0027886770163	0.939513993295876	1.06606336073673	1000	1.03029586832269	0.988314825794086
SRR11742864_Androgen	-986	0.999995393793417	0.937272321016657	1.06271846657018	1000	1.03053835642357	0.990078924904411
SRR11742864_Androgen	-985	1.0027886770163	0.939933604674135	1.06564374935847	1000	1.03077890644906	0.991649765061548
SRR11742864_Androgen	-984	1.01116852668496	0.948425206071243	1.07391184729868	1000	1.03101752273022	0.993036514013624
SRR11742864_Androgen	-983	1.00837524346208	0.945847729949597	1.07090275697456	1000	1.03125420967146	0.994248328822436
SRR11742864_Androgen	-982	1.01535845151929	0.952251487205777	1.07846541583281	1000	1.03148897159352	0.995294356205982
SRR11742864_Androgen	-981	1.0251349427994	0.961328510100325	1.08894137549847	1000	1.03172181281573	0.996183732649436
SRR11742864_Androgen	-980	1.03351479246806	0.969082853862636	1.09794673107348	1000	1.03195273774631	0.996925584506478
SRR11742864_Androgen	-979	1.03910135891383	0.974094366146721	1.10410835168094	1000	1.0321817506575	0.997529028403814
SRR11742864_Androgen	-978	1.0446879253596	0.97951700651942	1.10985884419979	1000	1.0324088559389	0.998003171182614
SRR11742864_Androgen	-977	1.03910135891383	0.97393173945096	1.1042709783767	1000	1.03263405794301	0.998357110232426
SRR11742864_Androgen	-976	1.04329128374816	0.977938099693481	1.10864446780284	1000	1.03285736099218	0.998599933668067
SRR11742864_Androgen	-975	1.03351479246806	0.967701257787812	1.0993283271483	1000	1.03307876941305	0.998740720478522
SRR11742864_Androgen	-974	1.03910135891383	0.972964376409263	1.1052383414184	1000	1.03329828757744	0.999458325733733
SRR11742864_Androgen	-973	1.0349114340795	0.968956556899761	1.10086631125924	1000	1.03351591988144	0.999896255930483
SRR11742864_Androgen	-972	1.0349114340795	0.968956556899761	1.10086631125924	1000	1.03373167057145	0.99976683591615
SRR11742864_Androgen	-971	1.04329128374816	0.977213265228456	1.10936930226786	1000	1.03394554406729	0.999540911996117
SRR11742864_Androgen	-970	1.02653158441084	0.961268192072227	1.09179497674945	1000	1.03415754466974	0.999316029382315
SRR11742864_Androgen	-969	1.02653158441084	0.961430584516588	1.09163258430509	1000	1.03436767676817	0.998990556152756
SRR11742864_Androgen	-968	1.03072150924517	0.965434563000326	1.09600845549001	1000	1.03457594466917	0.999035372528819
SRR11742864_Androgen	-967	1.02792822602228	0.963336145856449	1.09252030618812	1000	1.03478235274571	0.998878673272028
SRR11742864_Androgen	-966	1.01815173474218	0.953426437800847	1.08287703168351	1000	1.03498690530147	0.998278534239057
SRR11742864_Androgen	-965	1.01116852668496	0.9465961146418	1.07574093872813	1000	1.03518960674622	0.997747026575381
SRR11742864_Androgen	-964	1.01116852668496	0.946187591959054	1.07614946141087	1000	1.0353904613807	0.997371607939739
SRR11742864_Androgen	-963	1.01256516829641	0.948093198054845	1.07703713853797	1000	1.03558947351984	0.997389469115056
SRR11742864_Androgen	-962	1.00697860185063	0.942927323364853	1.07102988033641	1000	1.03578664762699	0.997200557141598
SRR11742864_Androgen	-961	1.00697860185063	0.942351502668044	1.07160570103322	1000	1.03598198791521	0.99666569004747
SRR11742864_Androgen	-960	1.01116852668496	0.946432396206038	1.07590465716389	1000	1.03617549880321	0.99575476317869
SRR11742864_Androgen	-959	1.01535845151929	0.950432639546679	1.08028426349191	1000	1.03636718460279	0.994995492790906
SRR11742864_Androgen	-958	1.01815173474218	0.953263105102958	1.0830403643814	1000	1.03655704970639	0.994588336174325
SRR11742864_Androgen	-957	1.0251349427994	0.959852536405389	1.0904173491934	1000	1.03674509838708	0.993907572054246
SRR11742864_Androgen	-956	1.03072150924517	0.964628874923796	1.09681414356654	1000	1.0369313350867	0.993562448478325
SRR11742864_Androgen	-955	1.02094501796507	0.954881097747092	1.08700893818304	1000	1.03711576406348	0.993828485717723
SRR11742864_Androgen	-954	1.02653158441084	0.960302198686542	1.09276097013514	1000	1.0372983896939	0.994216830045582
SRR11742864_Androgen	-953	1.0349114340795	0.969117242607288	1.10070562555171	1000	1.03747921634392	0.994606516813498
SRR11742864_Androgen	-952	1.03630807569094	0.970855963837041	1.10176018754484	1000	1.0376582483144	0.995765112425302
SRR11742864_Androgen	-951	1.03351479246806	0.968591874408332	1.09843771052778	1000	1.03783549000794	0.996702241209503
