2020-07-22 02:32:16 

# COVERAGE 
POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
-5000	3.81710208092371	3.75596438506934	3.87823977677807	19934	1.02859435144288	0.991928050735812
-4999	3.8211188842276	3.75994724639874	3.88229052205645	19935	1.02856924735061	0.991874150432016
-4998	3.81969192204383	3.75860403395613	3.88077981013153	19934	1.02854416578988	0.991824319077603
-4997	3.82066311246388	3.75955329805834	3.88177292686942	19934	1.02851910716451	0.991778510047682
-4996	3.82409225154095	3.76302161069731	3.88516289238458	19933	1.02849407079582	0.991736677755451
-4995	3.82117853411258	3.76015048804882	3.88220658017634	19933	1.02846905760504	0.991698775066432
-4994	3.81852917302175	3.75735876178406	3.87969958425944	19935	1.02844406764523	0.99166475567882
-4993	3.81736654064784	3.75625275932796	3.87848032196772	19936	1.0284190996822	0.991634574526353
-4992	3.8231930985832	3.76199890490336	3.88438729226303	19936	1.02839415493301	0.991608184174731
-4991	3.83115401515025	3.76978282324143	3.89252520705908	19935	1.028369232519	0.991585539204835
-4990	3.82544732124825	3.76421575842046	3.88667888407604	19931	1.02834433293688	0.991566592866829
-4989	3.81689679735574	3.7558323719348	3.87796122277669	19930	1.0283194559158	0.991551299146048
-4988	3.8217537240575	3.7607654350906	3.8827420130244	19930	1.02829460149678	0.991539611721792
-4987	3.82933266766001	3.76818509457903	3.890480240741	19931	1.0282697699063	0.99153148408983
-4986	3.83496827504169	3.77385863035817	3.89607791972522	19932	1.02824496136903	0.991526869742754
-4985	3.83717334960467	3.7760717030812	3.89827499612815	19934	1.02822017458435	0.991525723638787
-4984	3.83846827016474	3.77738695012976	3.89954959019971	19934	1.02819541113171	0.991527997954272
-4983	3.83924686266853	3.77802998882733	3.90046373650973	19935	1.02817066996537	0.991533647391995
-4982	3.83277258465391	3.77163038412758	3.89391478518024	19935	1.02814595135115	0.991542625385088
-4981	3.82830095449303	3.76720342069555	3.88939848829051	19933	1.02812125556749	0.991554885349628
-4980	3.82032643571733	3.75935236937783	3.88130050205683	19929	1.02809658250429	0.99157038107146
-4979	3.82188575370414	3.76088618553406	3.88288532187421	19931	1.02807193150971	0.991589066854113
-4978	3.82072271960887	3.7596636915429	3.88178174767483	19932	1.02804730300675	0.991610895959593
-4977	3.82557915896097	3.76448941688788	3.88666890103405	19932	1.0280226975936	0.991635821476012
-4976	3.82991968639768	3.768662060142	3.89117731265336	19933	1.02799811446703	0.991663797838365
-4975	3.82137024485581	3.76028884984141	3.88245163987022	19932	1.02797355417126	0.991694778177161
-4974	3.81346750314532	3.75228970803561	3.87464529825502	19931	1.02794901547439	0.991728717331386
-4973	3.81418850966357	3.752977470463	3.87539954886413	19934	1.02792449980085	0.991765567572723
