2020-07-22 02:31:14 

# COVERAGE 
POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
-1000	3.7405141229456	3.67946598664757	3.80156225924363	19935	1.018091897967	1.01421172283019
-999	3.73635698230901	3.67530841206001	3.79740555255802	19933	1.01810372342213	1.01399312266461
-998	3.7405656852611	3.67949403538307	3.80163733513913	19933	1.01811533271883	1.01376648285853
-997	3.74439868975437	3.68318338014685	3.80561399936189	19935	1.01812672624948	1.01353287266892
-996	3.74777154308664	3.68648392966121	3.80905915651206	19936	1.0181379043998	1.01329336130252
-995	3.74823092522432	3.68691398025512	3.80954787019352	19937	1.01814886756639	1.01304901790073
-994	3.75122695882242	3.68977787634083	3.81267604130401	19940	1.01815961613191	1.01280091156657
-993	3.74971372906509	3.6883636266918	3.81106383143838	19936	1.01817015049047	1.01255011134168
-992	3.74477438821318	3.68360084042057	3.8059479360058	19933	1.01818047103186	1.01229768622428
-991	3.74814756110039	3.68687849704318	3.8094166251576	19934	1.01819057814393	1.01204470516908
-990	3.74417882546888	3.68295786743263	3.80539978350513	19931	1.01820047221727	1.01179223708486
-989	3.75189680859364	3.69047701102574	3.81331660616153	19933	1.01821015364062	1.01154135084127
-988	3.74504611755583	3.68380376502015	3.80628847009151	19935	1.01821962280675	1.01129311526521
-987	3.7462051802603	3.68492462006289	3.8074857404577	19934	1.01822888010184	1.01104859915365
-986	3.73311951849972	3.67196053905959	3.79427849793984	19933	1.01823792591877	1.01080887126259
-985	3.72609732969989	3.66507838585662	3.78711627354316	19929	1.01824676064515	1.01057500032118
-984	3.73775453869174	3.67671150845189	3.79879756893159	19929	1.01825538467024	1.01034805502705
-983	3.72725579051698	3.66630077838357	3.78821080265038	19928	1.01826379838593	1.01012910404752
-982	3.73238627274514	3.67129785739815	3.79347468809212	19930	1.01827200218106	1.00991921602742
-981	3.72960877642477	3.66861268836873	3.7906048644808	19931	1.01827999644449	1.00971945958823
-980	3.72461519002232	3.66366687715004	3.7855635028946	19930	1.01828778156812	1.00953090332722
-979	3.72275963430997	3.66189124244865	3.78362802617128	19933	1.01829535793923	1.00935461582725
-978	3.7160100639836	3.65522254400393	3.77679758396326	19931	1.01830272594906	1.00919166565034
-977	3.72151430473359	3.66076551329328	3.7822630961739	19931	1.01830988598757	1.0090431213451
-976	3.72850073138373	3.66779461886544	3.78920684390202	19930	1.01831683844375	1.00891005144845
-975	3.73081789422642	3.67006271327166	3.79157307518118	19928	1.01832358370683	1.00879352448664
-974	3.72582361671938	3.66512577618784	3.78652145725091	19927	1.01833012216738	1.00871147641606
-973	3.72180041826875	3.66117984053538	3.78242099600212	19926	1.01833645421662	1.00865198221845
-972	3.72434134202744	3.66363497506044	3.78504770899443	19928	1.0183425802414	1.00868442467115
-971	3.72512589561724	3.6642408648693	3.78601092636518	19929	1.01834850063364	1.00867387621719
-970	3.72614746058002	3.66540791795077	3.78688700320927	19927	1.01835421578182	1.00872760220475
-969	3.7303574307684	3.66952923128382	3.79118563025299	19927	1.0183597260769	1.00882283387912
