chr1	0.705134636354627
chr10	0.711798303648289
chr11	0.752075240575796
chr12	0.754179647587358
chr13	0.603803782791191
chr14	0.645878911078706
chr15	0.587944139098394
chr16	0.776308845645342
chr17	0.776815147100426
chr18	0.723041711203755
chr19	0.796399846755355
chr2	0.831890652119403
chr20	0.781882466023287
chr21	0.611663624032423
chr22	0.551832053310811
chr3	0.749549568702899
chr4	0.787316502404581
chr5	0.730537821961508
chr6	0.816035516030859
chr7	0.800135734456937
chr8	0.920815458323494
chr9	0.716692486566664
chrM	2.48343291689299
chrX	0.37473608648027
chrY	0.361882036864688
genome	0.716003298059105
GL000191.1	0.45188052577678
GL000192.1	0.413957362245569
GL000193.1	2.66191402030676
GL000194.1	1.78048665841468
GL000195.1	2.9201294724871
GL000196.1	0.275402168885234
GL000197.1	0.445783456624075
GL000198.1	2.54508519731365
GL000199.1	32.153802229888
GL000200.1	0.458914106985324
GL000201.1	0.569409095938918
GL000202.1	0.361519088347505
GL000203.1	1.03437516667556
GL000204.1	0.499360472266634
GL000205.1	2.61722455151557
GL000206.1	0.436257652252384
GL000207.1	1.16799624589395
GL000208.1	3.82802705822697
GL000209.1	0.077182114607744
GL000210.1	0.356079763022903
GL000211.1	1.02687823445361
GL000212.1	3.78968521551124
GL000213.1	0.375367604527548
GL000214.1	8.83575857912546
GL000215.1	0.366292851140282
GL000216.1	12.9272870790625
GL000217.1	0.983061185368489
GL000218.1	2.28657685219086
GL000219.1	3.03294679628121
GL000220.1	30.1755417114745
GL000221.1	1.84172152615559
GL000222.1	1.18818265983806
GL000223.1	0.423163669612923
GL000224.1	7.20021369780681
GL000225.1	11.9967798913687
GL000226.1	235.940698294243
GL000227.1	0.443072584791313
GL000228.1	3.88510687732342
GL000229.1	3.61919349168885
GL000230.1	1.54420818932961
GL000231.1	3.16873585043453
GL000232.1	4.88406474466201
GL000233.1	1.45974184279837
GL000234.1	4.08363968320545
GL000235.1	3.05395370424088
GL000236.1	0.63945724233319
GL000237.1	2.57012667059106
GL000238.1	0.410300708580585
GL000239.1	2.25023651844844
GL000240.1	1.39331791190709
GL000241.1	4.02415069273107
GL000242.1	0.430232290972589
GL000243.1	2.30170046837867
GL000244.1	0.736582433820031
GL000245.1	2.06237210444463
GL000246.1	0.485558525973686
GL000247.1	1.02756575696008
GL000248.1	0.430302116322324
GL000249.1	0.409355358163212
GL000250.1	0.064841453046001
GL000251.1	0.133159248783879
GL000252.1	0.114776040930107
GL000253.1	0.11054322595165
GL000254.1	0.101754914451489
GL000255.1	0.109376571991577
GL000256.1	0.124343850859692
GL000257.1	0.391596914770014
GL000258.1	0.242962992049157
GL339449.2	0.420191725855091
GL339450.1	0.522261663900365
GL383516.1	0.461756833482034
GL383517.1	0.371535094828984
GL383518.1	0.289099370200451
GL383519.1	0.329814633438532
GL383520.1	0.368919114297327
GL383521.1	0.486435595229793
GL383522.1	0.441895962720379
GL383523.1	0.357751426804076
GL383524.1	0.556369220616045
GL383525.1	0.503850114504403
GL383526.1	0.439046664932391
GL383527.1	0.437448339573103
GL383528.1	0.323044124331782
GL383529.1	3.05804112241955
GL383530.1	0.462530002666904
GL383531.1	0.378446779930704
GL383532.1	0.287037037037037
GL383533.1	0.657765200102617
GL383534.2	0.397221080187611
GL383535.1	0.572758407281425
GL383536.1	0.466436349538957
GL383537.1	0.852358452790902
GL383538.1	0.738580791785881
GL383539.1	0.390390703610082
GL383540.1	0.405137594163604
GL383541.1	0.72986700606004
GL383542.1	0.51259328358209
GL383543.1	0.288315444306401
GL383544.1	0.437941080247394
GL383545.1	0.42477713189106
GL383546.1	0.31742209540287
GL383547.1	0.336597434054156
GL383548.1	0.522805255163483
GL383549.1	0.396443826363365
GL383550.1	0.429689439525234
GL383551.1	0.482196626500795
GL383552.1	0.368136742273989
GL383553.2	0.412934835223779
GL383554.1	0.585622894373868
GL383555.1	0.435979350417853
GL383556.1	0.442180794130789
GL383557.1	0.309037380676242
GL383558.1	0.50786034513315
GL383559.2	0.460388613276636
GL383560.1	0.621026487587219
GL383561.2	3.70077355782287
GL383562.1	0.386687449232728
GL383563.2	0.272062931758559
GL383564.1	0.473777891266307
GL383565.1	0.466617558427643
GL383566.1	0.424145689932276
GL383567.1	0.396696695660575
GL383568.1	0.418710306832964
GL383569.1	0.377261089610003
GL383570.1	0.391506714647216
GL383571.1	0.295716115756665
GL383572.1	0.423198179846691
GL383573.1	0.439473418089131
GL383574.1	0.437593029820869
GL383575.2	0.410722468306094
GL383576.1	0.405884355188699
GL383577.1	0.416045488180083
GL383578.1	0.514667459361359
GL383579.1	0.363472797940337
GL383580.1	0.363245458929433
GL383581.1	0.369440397634759
GL383582.2	0.339829618391878
GL383583.1	0.425302298708266
GL582966.2	0.445090553515515
GL582967.1	0.409220032476821
GL582968.1	0.434807622148009
GL582969.1	0.579565806141615
GL582970.1	0.529368679043299
GL582971.1	0.479641574604994
GL582972.1	0.470287454160489
GL582973.1	0.53597774482561
GL582974.1	0.427304682237382
GL582975.1	0.577664300963591
GL582976.1	0.429866556777001
GL582977.2	0.357576676493342
GL582979.2	0.594022201346311
GL877870.2	0.497008527589706
GL877871.1	0.63717658402981
GL877872.1	1.89282484831168
GL877873.1	0.441308283619743
GL877875.1	0.557015892369392
GL877876.1	0.216446918835773
GL877877.2	0.286883142900322
GL949741.1	0.448007601401508
GL949742.1	0.374495265635745
GL949743.1	0.417646681860531
GL949744.1	0.499207807616622
GL949745.1	0.31424361730393
GL949746.1	0.161963560375655
GL949747.1	0.113581688756564
GL949748.1	0.0364773941255451
GL949749.1	0.0325523886283705
GL949750.1	0.0327769697549393
GL949751.1	0.0427503435785224
GL949752.1	0.151275453348192
